Company Category,Country,State,Activated Date,Skills,UK Region
Gaming Company,United Kingdom,England,2025-09-08,game-texts,England
Gaming Company,United Kingdom,England,2025-09-08,lighting-shading,England
Gaming Company,United Kingdom,England,2025-09-08,texturing,England
Gaming Company,United Kingdom,England,2025-09-08,mel,England
Gaming Company,United Kingdom,England,2025-09-08,houdini,England
Gaming Company,United Kingdom,England,2025-09-08,python,England
Gaming Company,United Kingdom,England,2025-09-08,maya,England
Gaming Company,United Kingdom,England,2025-09-08,blender,England
Gaming Company,United Kingdom,,2025-09-08,excel,Unknown
Gaming Company,United Kingdom,,2025-09-08,team-player,Unknown
Gaming Company,United Kingdom,,2025-09-08,internal-audit,Unknown
Gaming Company,United Kingdom,,2025-09-08,game-texts,Unknown
Gaming Company,United Kingdom,,2025-09-08,product-vision,Unknown
Gaming Company,United Kingdom,,2025-09-08,usability-testing,Unknown
Gaming Company,United Kingdom,,2025-09-08,react,Unknown
Gaming Company,United Kingdom,,2025-09-08,html,Unknown
Gaming Company,United Kingdom,,2025-09-08,user-experience-ux,Unknown
Gaming Company,United Kingdom,,2025-09-08,prototyping,Unknown
Gaming Company,United Kingdom,,2025-09-08,figma,Unknown
Gaming Company,United Kingdom,,2025-09-08,css,Unknown
Gaming Company,United Kingdom,,2025-09-08,machine-learning,Unknown
Gaming Company,United Kingdom,England,2025-09-08,real-time-vfx,England
Gaming Company,United Kingdom,England,2025-09-08,ms-office,England
Gaming Company,United Kingdom,England,2025-09-08,problem-solving,England
Gaming Company,United Kingdom,England,2025-09-08,excel,England
Gaming Company,United Kingdom,England,2025-09-08,rendering,England
Gaming Company,United Kingdom,England,2025-09-08,data-structures,England
Gaming Company,United Kingdom,England,2025-09-08,game-texts,England
Gaming Company,United Kingdom,England,2025-09-08,photoshop,England
Gaming Company,United Kingdom,,2025-09-08,team-management,Unknown
Gaming Company,United Kingdom,,2025-09-08,communication,Unknown
Gaming Company,United Kingdom,,2025-09-08,talent-acquisition,Unknown
Gaming Company,United Kingdom,,2025-09-08,game-texts,Unknown
Gaming Company,United Kingdom,,2025-09-08,quality-control,Unknown
Gaming Company,United Kingdom,,2025-09-08,lqa,Unknown
Gaming Company,United Kingdom,,2025-09-08,sound-editing,Unknown
Gaming Company,United Kingdom,,2025-09-08,jira,Unknown
Gaming Company,United Kingdom,England,2025-09-08,character-design,England
Gaming Company,United Kingdom,England,2025-09-08,graphics-design,England
Gaming Company,United Kingdom,England,2025-09-08,game-texts,England
Gaming Company,United Kingdom,England,2025-09-08,storytelling,England
Gaming Company,United Kingdom,England,2025-09-09,communication,England
Gaming Company,United Kingdom,England,2025-09-09,adobe-creative-suite,England
Gaming Company,United Kingdom,England,2025-09-09,artistic-vision,England
Gaming Company,United Kingdom,England,2025-09-09,unreal,England
Gaming Company,United Kingdom,England,2025-09-09,graphics-design,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,usability-testing,England
Gaming Company,United Kingdom,England,2025-09-09,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-09-09,user-interface,England
Gaming Company,United Kingdom,England,2025-09-09,lighthouse,England
Gaming Company,United Kingdom,England,2025-09-09,figma,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,quality-control,England
Gaming Company,United Kingdom,England,2025-09-09,test-coverage,England
Gaming Company,United Kingdom,England,2025-09-09,testing,England
Gaming Company,United Kingdom,England,2025-09-09,lighthouse,England
Gaming Company,United Kingdom,England,2025-09-09,communication,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,quality-control,England
Gaming Company,United Kingdom,England,2025-09-09,test-coverage,England
Gaming Company,United Kingdom,England,2025-09-09,bug-tracking,England
Gaming Company,United Kingdom,England,2025-09-09,testing,England
Gaming Company,United Kingdom,England,2025-09-09,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-09-09,lighthouse,England
Gaming Company,United Kingdom,England,2025-09-09,team-management,England
Gaming Company,United Kingdom,England,2025-09-09,communication,England
Gaming Company,United Kingdom,England,2025-09-09,unreal,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,substance-painter,England
Gaming Company,United Kingdom,England,2025-09-09,photoshop,England
Gaming Company,United Kingdom,England,2025-09-09,zbrush,England
Gaming Company,United Kingdom,England,2025-09-09,maya,England
Gaming Company,United Kingdom,England,2025-09-09,communication,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,storytelling,England
Gaming Company,United Kingdom,England,2025-09-09,cross-functional,England
Gaming Company,United Kingdom,England,2025-09-09,communication,England
Gaming Company,United Kingdom,England,2025-09-09,oops,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,quality-control,England
Gaming Company,United Kingdom,England,2025-09-09,mysql,England
Gaming Company,United Kingdom,England,2025-09-09,networking,England
Gaming Company,United Kingdom,England,2025-09-09,c#,England
Gaming Company,United Kingdom,England,2025-09-09,macos,England
Gaming Company,United Kingdom,England,2025-09-09,linux,England
Gaming Company,United Kingdom,England,2025-09-09,aws,England
Gaming Company,United Kingdom,England,2025-09-09,nosql,England
Gaming Company,United Kingdom,England,2025-09-09,azure,England
Gaming Company,United Kingdom,England,2025-09-09,windows-server,England
Gaming Company,United Kingdom,England,2025-09-09,ansible,England
Gaming Company,United Kingdom,England,2025-09-09,prometheus,England
Gaming Company,United Kingdom,England,2025-09-09,azure-devops,England
Gaming Company,United Kingdom,England,2025-09-09,grafana,England
Gaming Company,United Kingdom,England,2025-09-09,terraform,England
Gaming Company,United Kingdom,England,2025-09-09,teamcity,England
Gaming Company,United Kingdom,England,2025-09-09,vmware,England
Gaming Company,United Kingdom,England,2025-09-09,powershell,England
Gaming Company,United Kingdom,England,2025-09-09,microsoft-azure,England
Gaming Company,United Kingdom,England,2025-09-09,mongodb,England
Gaming Company,United Kingdom,England,2025-09-09,ci-cd,England
Gaming Company,United Kingdom,England,2025-09-09,kotlin,England
Gaming Company,United Kingdom,England,2025-09-09,python,England
Gaming Company,United Kingdom,England,2025-09-09,bash,England
Gaming Company,United Kingdom,,2025-09-09,team-management,Unknown
Gaming Company,United Kingdom,,2025-09-09,communication,Unknown
Gaming Company,United Kingdom,,2025-09-09,game-texts,Unknown
Gaming Company,United Kingdom,,2025-09-09,jira,Unknown
Gaming Company,United Kingdom,,2025-09-09,trello,Unknown
Gaming Company,United Kingdom,England,2025-09-09,real-time-vfx,England
Gaming Company,United Kingdom,England,2025-09-09,communication,England
Gaming Company,United Kingdom,England,2025-09-09,nuke,England
Gaming Company,United Kingdom,England,2025-09-09,rendering,England
Gaming Company,United Kingdom,England,2025-09-09,lighting-techniques,England
Gaming Company,United Kingdom,England,2025-09-09,game-texts,England
Gaming Company,United Kingdom,England,2025-09-09,lighting-shading,England
Gaming Company,United Kingdom,England,2025-09-09,texturing,England
Gaming Company,United Kingdom,England,2025-09-09,linux,England
Gaming Company,United Kingdom,England,2025-09-09,houdini,England
Gaming Company,United Kingdom,England,2025-09-09,python,England
Gaming Company,United Kingdom,England,2025-09-09,maya,England
Gaming Company,United Kingdom,England,2025-09-09,lua,England
Gaming Company,United Kingdom,Scotland,2025-09-10,real-time-vfx,Scotland
Gaming Company,United Kingdom,Scotland,2025-09-10,ms-office,Scotland
Gaming Company,United Kingdom,Scotland,2025-09-10,problem-solving,Scotland
Gaming Company,United Kingdom,Scotland,2025-09-10,davinci-resolve,Scotland
Gaming Company,United Kingdom,Scotland,2025-09-10,game-texts,Scotland
Gaming Company,United Kingdom,Scotland,2025-09-10,microsoft-office,Scotland
Gaming Company,United Kingdom,Scotland,2025-09-10,adobe-premiere,Scotland
Gaming Company,United Kingdom,England,2025-09-10,timeline-management,England
Gaming Company,United Kingdom,England,2025-09-10,excel,England
Gaming Company,United Kingdom,England,2025-09-10,performance-analysis,England
Gaming Company,United Kingdom,England,2025-09-10,oracle,England
Gaming Company,United Kingdom,England,2025-09-10,oops,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,England,2025-09-10,quality-control,England
Gaming Company,United Kingdom,,2025-09-10,team-management,Unknown
Gaming Company,United Kingdom,,2025-09-10,communication,Unknown
Gaming Company,United Kingdom,,2025-09-10,cpp,Unknown
Gaming Company,United Kingdom,,2025-09-10,unity,Unknown
Gaming Company,United Kingdom,,2025-09-10,talent-acquisition,Unknown
Gaming Company,United Kingdom,,2025-09-10,game-texts,Unknown
Gaming Company,United Kingdom,,2025-09-10,quality-control,Unknown
Gaming Company,United Kingdom,,2025-09-10,user-experience-ux,Unknown
Gaming Company,United Kingdom,,2025-09-10,user-interface,Unknown
Gaming Company,United Kingdom,,2025-09-10,c#,Unknown
Gaming Company,United Kingdom,,2025-09-10,css,Unknown
Gaming Company,United Kingdom,England,2025-09-10,communication,England
Gaming Company,United Kingdom,England,2025-09-10,risk-management,England
Gaming Company,United Kingdom,England,2025-09-10,strategic-financial-management,England
Gaming Company,United Kingdom,England,2025-09-10,budget-management,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,,2025-09-10,performance-analysis,Unknown
Gaming Company,United Kingdom,,2025-09-10,motion-graphics,Unknown
Gaming Company,United Kingdom,,2025-09-10,graphics-design,Unknown
Gaming Company,United Kingdom,,2025-09-10,game-texts,Unknown
Gaming Company,United Kingdom,,2025-09-10,storytelling,Unknown
Gaming Company,United Kingdom,,2025-09-10,photoshop,Unknown
Gaming Company,United Kingdom,England,2025-09-10,rendering,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,England,2025-09-10,storytelling,England
Gaming Company,United Kingdom,England,2025-09-10,pytorch,England
Gaming Company,United Kingdom,England,2025-09-10,deep-learning,England
Gaming Company,United Kingdom,England,2025-09-10,computer-vision,England
Gaming Company,United Kingdom,England,2025-09-10,python,England
Gaming Company,United Kingdom,England,2025-09-10,machine-learning,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,England,2025-09-10,photoshop,England
Gaming Company,United Kingdom,England,2025-09-10,team-management,England
Gaming Company,United Kingdom,England,2025-09-10,communication,England
Gaming Company,United Kingdom,England,2025-09-10,cpp,England
Gaming Company,United Kingdom,England,2025-09-10,unity,England
Gaming Company,United Kingdom,England,2025-09-10,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,England,2025-09-10,quality-control,England
Gaming Company,United Kingdom,England,2025-09-10,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-09-10,user-interface,England
Gaming Company,United Kingdom,England,2025-09-10,c#,England
Gaming Company,United Kingdom,England,2025-09-10,css,England
Gaming Company,United Kingdom,England,2025-09-10,team-management,England
Gaming Company,United Kingdom,England,2025-09-10,communication,England
Gaming Company,United Kingdom,England,2025-09-10,cpp,England
Gaming Company,United Kingdom,England,2025-09-10,unity,England
Gaming Company,United Kingdom,England,2025-09-10,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,England,2025-09-10,quality-control,England
Gaming Company,United Kingdom,England,2025-09-10,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-09-10,user-interface,England
Gaming Company,United Kingdom,England,2025-09-10,c#,England
Gaming Company,United Kingdom,England,2025-09-10,css,England
Gaming Company,United Kingdom,England,2025-09-10,performance-analysis,England
Gaming Company,United Kingdom,England,2025-09-10,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-09-10,game-texts,England
Gaming Company,United Kingdom,England,2025-09-11,communication,England
Gaming Company,United Kingdom,England,2025-09-11,budget-management,England
Gaming Company,United Kingdom,England,2025-09-11,github,England
Gaming Company,United Kingdom,England,2025-09-11,game-texts,England
Gaming Company,United Kingdom,England,2025-09-11,agile-development,England
Gaming Company,United Kingdom,England,2025-09-11,ruby,England
